cin,company_name,status,authorized_capital,paidup_capital,class
U30007KA1995PTC018025,BITSTREAM TECHNOLOGIES PRIVATE LIMITED,Strike Off,1000000.00,3000.00,Private
U65999TN2016PTC112054,THIRUMANTHIRA NAGAR CHIT FUNDS PRIVATE LIMITED,Active,500000.00,500000.00,Private
U63030DL2020PTC369629,STRIDER GLOBAL SERVICES PRIVATE LIMITED,Active,1500000,200000,Private
U72200GJ2000PTC038603,KOTHARI INFOTECH PRIVATE LIMITED,Active,20000000.00,6226500.00,Private
U74999KA2016PTC094929,TRAVELPILLS PRIVATE LIMITED,Strike Off,1000000.00,100000.00,Private
U11040GJ2025PTC159251,DARK SEA INDUSTRY PRIVATE LIMITED,Active,100000.00,100000.00,Private
U21090KA2014PTC075069,YUNO RIGID BOX PRIVATE LIMITED,Active,2000000.00,100000.00,Private
U24230DL2022PTC408209,ZOLVITA PHARMA PRIVATE LIMITED,Active,100000,100000,Private
U80903MH2020PTC347555,IRA TECHNOVENTURES PRIVATE LIMITED,Active,50200000.00,100000.00,Private
U30007MH1995PTC084956,QUARK TECHNOLOGY PRIVATE LIMITED,Strike Off,100000.00,0.00,Private
U01120MH2022PTC388214,ARDHAPUR TALUKA FARMERS PRODUCER COMPANY LIMITED,Active,100000.00,100000.00,Private
U18100PN2019PTC184974,AAKSYS VENTURES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U45400TN2012PTC088744,HOLCAM BUILDERS PRIVATE LIMITED,Strike Off,500000.00,100000.00,Private
U86901KA2024PTC183827,AYUSHVI HEALTH PRIVATE LIMITED,Active,1000000.00,267500.00,Private
U74999DL2018PTC331644,MFOLIO INVESTMENT & ADVISORY PRIVATE LIMITED,Active,100000,100000,Private
U99999MH1940PTC003228,THE INDIAN ENAMEL WORKS LIMITED,Dissolved (Liquidated),0.00,0.00,Private
U62012KA2024PTC191097,LAYERED FRAMES PRIVATE LIMITED,Active,100000.00,30000.00,Private
U72900DL2016PTC300493,NETFORCHOICE SOLUTIONS PRIVATE LIMITED,Active,500000,100000,Private
U29190GJ1994PLC023588,JAVELIN TECHNOLOGIES LIMITED,Inactive for e-filing,70000000.00,0.00,Public
U63030KA2021PTC151020,VSMITHA SERVICES INDIA PRIVATE LIMITED,Strike Off,1000000.00,150000.00,Private
U72200TN2017PTC119304,FLYNOTE TECHNOLOGIES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U29253DL2010PTC198070,PRIME INNOVATIONS COMPONENTS PRIVATE LIMITED,Strike Off,1000000,100000,Private
U50400DL2018PTC339326,SINO DIESEL AUTOMOTIVE PRIVATE LIMITED,Active,1000000,1000000,Private
U10501TZ2024PTC032981,SUN MILK PRODUCTS PRIVATE LIMITED,Active,1500000.00,1500000.00,Private
U67190MH2011PTC213893,REDBRICK CAPITAL ADVISORS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U72200GJ2011PTC066312,SIYA INFOTECH SOLUTIONS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U92490DL2022PTC394738,SPBM TRAINING AND EVENTS INDIA PRIVATE LIMITED,Active,100000,100000,Private
U70109DL2006PTC150213,PRANIK INFRASTRUCTURE PRIVATE LIMITED,Strike Off,500000,470000,Private
U21002MH2024PTC434091,ZAMY DN PRIVATE LIMITED,Active,1000000.00,500000.00,Private
U18109DL2013PLC259456,WAY GLOBAL INDIA LIMITED,Active,300000,300000,Public
U74140KA2012PTC064020,RINALYTICS ADVISORS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999MH2018PTC310795,GAUR HARI MARINE SERVICES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U35105TZ2023PTC029078,ABI FRESHLINE POWER INDUSTRIES PRIVATE LIMITED,Active,40000000.00,500000.00,Private
U45100MH2025PTC439613,SMISHU MERCANTILE PRIVATE LIMITED,Active,500000.00,300000.00,Private
U45203MH2002PTC138081,SYCAMORE TECHNOLOGIES (INDIA ) PRIVATE LIMITED,Strike Off,2000000.00,2000000.00,Private
U51109DL2009PTC194818,SONEPAR INDIA PRIVATE LIMITED,Active,1600000000,1522552000,Private
U74999KA2018PTC113455,ARKAGENOMICS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999DL2014PTC269626,BREWHOUSE BEVERAGES PRIVATE LIMITED,Strike Off,100000,100000,Private
U85300PN2021NPL206615,VISHWARAJ MANORANJAN FOUNDATION,Active,100000.00,100000.00,Private
U70109PN2021PTC199080,AMITA CAPSTONE DEVELOPERS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U46620MH2024PTC434399,BHOOVARAH IMPEX PRIVATE LIMITED,Active,100000.00,50000.00,Private
U45400PN2022PTC215285,P&S VOYAGE INFRA PRIVATE LIMITED,Active,100000.00,100000.00,Private
U01492MH2024PTC430544,TRAYGONA BEES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74990KA2021FTC146091,PARK SYSTEMS INDIA PRIVATE LIMITED,Active,4500000.00,4100000.00,Private
U65991PN2022PLN207497,AARAMBHA BENEFIT NIDHI LIMITED,Active,2500000.00,2500000.00,Public
U99999MH1965PLC013261,BLOW PLAST LIMITED,Amalgamated,202500000.00,168000000.00,Public
U67120MH1993PTC070676,MAHTAB INVESTMENTS AND FINANCE PVT LTD,Active,100000.00,100000.00,Private
U74999DL2016PTC292700,AMBROCIA FABRICS PRIVATE LIMITED,Strike Off,100000,100000,Private
U15127GJ1999PTC035447,TRIPAL S V BIO-TECH INDIA PVT LTD,Strike Off,1000000.00,100000.00,Private
U14299GJ1997PTC032849,TRIDENT MINECHEM PRIVATE LIMITED,Strike Off,500000.00,4000.00,Private
U72200MH2016PTC272139,HEXCHANGES TECHNOLOGIES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U53200DL2023PTC412800,INDEX CARGO & COURIER SERVICES PRIVATE LIMITED,Active,100000,10000,Private
U93090MH2009PTC191656,MANTRA EVENTS AND PROMOTIONS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999MH2022PTC382429,TALESPIN MARKETING PRIVATE LIMITED,Active,500000.00,500000.00,Private
U01100MH1995PTC090040,SAURABH DAIRY PRIVATE LIMITED,Strike Off,500000.00,100200.00,Private
U99999MH1988PTC048325,KOSMOS CO-EXTRUSIONS PVT LTD,Inactive for e-filing,5000000.00,3000000.00,Private
U74120MH2011PTC220333,KRISHNA BPO SERVICES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U52100GJ2015PTC083627,PASSION COMTRADE PRIVATE LIMITED,Active,1000000.00,1000000.00,Private
U15132KA2011PTC061781,SOURCE 1 BREWERS AND DISTILLERS PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U50402KA2016PTC086307,APPLE-AUTOCRAFT PRIVATE LIMITED,Active,5000000.00,500000.00,Private
U45200TN2013PTC089560,RADS SKYLINERS CONSTRUCTIONS PRIVATE LIMITED,Strike Off,500000.00,500000.00,Private
U93000TN2010PTC074681,HSNI TECH SERVICES PRIVATE LIMITED,Strike Off,2000000.00,1873000.00,Private
U52110GJ2020PTC116192,DHAN SHAKTI MART PRIVATE LIMITED,Active,1000000.00,400000.00,Private
U52109MH2024PTC429900,ECOBOX INDUSTRIALS ASSET I PRIVATE LIMITED,Active,1000000.00,1000000.00,Private
U51909DL2017PTC310686,BHAGWAT PRASAD KRISHI UDYOG PRIVATE LIMITED,Active,100000,100000,Private
U51909DL2011PTC222589,SANNAM S4 TRADING INDIA PRIVATE LIMITED,Strike Off,1000000,300000,Private
U35105TZ2024PTC032517,JOTHI GREEN ENERGY PRIVATE LIMITED,Active,1500000.00,1500000.00,Private
U85300MH2019PTC327295,LECEANO HEALTHCARE PRIVATE LIMITED,Active,100000.00,100000.00,Private
U55101DL2012PTC235449,BEL CIBO HOSPITALITY PRIVATE LIMITED,Active,10000000,10000000,Private
U31907MH2023PTC397918,ABNAR LIGHTING PRIVATE LIMITED,Active,2000000.00,2000000.00,Private
U74999KA2012PTC062003,SARTHI SERVICES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U17200DL2011PTC219598,NATURAL TEXCOLLECTIONS PRIVATE LIMITED,Active,3000000,100000,Private
U45202PN2000PTC015656,SHREE VALLABH CONSTRUCTION (INDIA) PRIVATE LIMITED,Strike Off,1000000.00,4000.00,Private
U74120MH2015PTC270717,PROFICIENT MANUFACTURING AND MARKETING PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999TN2020PTC137059,JEYVIJ PRIVATE LIMITED,Active,1000000.00,10000.00,Private
U74999PN2017PTC171181,VANKO PACKAGING TECHNOLOGIES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U25200MH1983PTC030557,MICKKY POLYMERS AND PLASTICS PRIVATE LIMITED,Active,100000.00,2000.00,Private
U63090DL2010PTC200240,CITYGREEN TOUR & TRAVELS PRIVATE LIMITED,Amalgamated,500000,350000,Private
U65990DL2022PTC402130,SPEEVO INVESTMENTS PRIVATE LIMITED,Active,1000000,100000,Private
U59141DL2024PTC433032,JABTHEYMET CINE PRODUCTIONS PRIVATE LIMITED,Active,100000,100000,Private
U74999TN2016PTC110848,PRAKTIK CONSULTING ENGINEERS PRIVATE LIMITED,Active,500000.00,100000.00,Private
U72200TN2022PTC152180,SYNCHIGH TECHNOLOGIES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U79110MH2025PTC443779,GULADIK HOLIDAYS PRIVATE LIMITED,Active,100000.00,20000.00,Private
U45209GJ1988PTC010658,DOLLY ESTATES PRIVATE LIMITED,Strike Off,20000.00,5000.00,Private
U72200TZ2013PTC019591,SOLISTECH INFOSOLUTIONS PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U85100DL2022NPL397443,KJSL FOUNDATION,Active,1000000,1000000,Private
U72900MH2000PLC124677,BUSINESS INDIA.COM LIMITED,Strike Off,10000000.00,1000700.00,Public
U72300MH2013PTC242961,SUPERSTAR DESIGNER PRIVATE LIMITED,Active,100000.00,100000.00,Private
U85100TN2018PTC124387,OMSAA HEALTHCARE SOLUTIONS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U65929KA2017PTC100799,AJAYVARDAN CHITS PRIVATE LIMITED,Dormant under section 455,2000000.00,100000.00,Private
U17120GJ2013PTC076451,RIDDHI SPINNERS PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U80901KA2019OPC129085,RYMN EDUVENTURES (OPC) PRIVATE LIMITED,Active,10000.00,10000.00,One Person Company
U15400KA2021PTC155828,GETFIT VENTURES PRIVATE LIMITED,Active,1000000.00,10000.00,Private
U17299KA2022PTC166691,LOOMSERA PRIVATE LIMITED,Active,1000000.00,100000.00,Private
U24117TN1999PTC043481,ISWAR CHEMICALS AND ACCELERATORS PRIVATE LIMITED,Strike Off,1500000.00,1500000.00,Private
U66120DL2024PTC427142,FINNZ INVESTMART PRIVATE LIMITED,Active,1000000,100000,Private
U74999MH2014PTC259157,INFINITY INTERNET PRIVATE LIMITED,Active,300000.00,124380.00,Private
U31500DL1989PTC034755,K.D. ELECTRONICS PRIVATE LTD,Strike Off,1500000,20,Private
U99999MH1946PLC006645,GENERAL INDUSTRIES AND PROSPERITY CO. LT D.,Dissolved (Liquidated),0.00,0.00,Public
U72900KA2017PTC104121,VERANT TECHNOLOGIES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U45400DL2008PTC174290,SONA MULTIMETALS PRIVATE LIMITED,Active,10000000,100000,Private
U52100MH2009PTC192512,KOSHTUB MULTITRADE PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U01460PN2025OPC239200,SILVER LEAP CORP (OPC) PRIVATE LIMITED,Active,100000.00,100000.00,One Person Company
U51909DL2003PTC118908,TRANSTECH EXPORTS PRIVATE LIMITED,Strike Off,100000,100000,Private
U64100PN2016PTC157779,GRAMIN BROADBAND NETWORK PRIVATE LIMITED,Active,100000.00,100000.00,Private
U63000MH2005PTC155932,SEAMARINE LOGISTICS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U51909MH2018PTC311553,VIRAT STYLO PLYWOOD PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999DL2016PTC299143,RAY MACH TECHNOLOGIES PRIVATE LIMITED,Active,100000,100000,Private
U51101MH2015PTC265516,L T TECHNO SOLUTIONS PRIVATE LIMITED,Active,22500000.00,7285700.00,Private
U50400PN2022OPC209727,SHINDE PETRO MOBILITY (OPC) PRIVATE LIMITED,Active,100000.00,100000.00,One Person Company
U17114GJ1990PTC013480,MAHARSHI RAJAL FAB PRIVATE LIMITED,Strike Off,500000.00,406000.00,Private
U74999DL2017PTC323405,THIRD CULTURE ENTERTAINMENT PRIVATE LIMITED,Active,300000,142860,Private
U45209PN2006PTC021888,SANKET PROPERTIES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U45203KA2012PTC064610,SKYLARK ARCADIA PRIVATE LIMITED,Active,500000.00,100000.00,Private
U64990TN2024PTC167642,ANP CUBE CHIT FUND PRIVATE LIMITED,Active,500000.00,100000.00,Private
U74120MH2007PTC166808,PYRAMID GLASS (INDIA) PRIVATE LIMITED,Strike Off,500000.00,300000.00,Private
U61100MH2015PTC261884,PARADIP INTERNATIONAL CARGO TERMINAL PRIVATE LIMITED,Active,2000000000.00,296500250.00,Private
U92321KA1989PTC010103,KARTHIK RAJA MONUMENTS PRIVATE LIMITED,Strike Off,2500000.00,1002000.00,Private
U55100DL2012PTC241712,PAVITRA RESORTS PRIVATE LIMITED,Converted to LLP,10000000,9100000,Private
U43299MH2024PTC431674,VMNC INFRAA PRIVATE LIMITED,Active,100000.00,100000.00,Private
U85300DL2022NPL405936,BHAVTAH FOUNDATION,Active,100000,10000,Private
L99999MH1990PLC057785,SOLID CARBIDE TOOLS LIMITED,Active,200000000.00,29190631.00,Public
U51109MH2010PTC209432,EDO CHEMICAL PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U14101TZ2024PTC031191,ACEKING GARMENTS PRIVATE LIMITED,Active,1500000.00,1000000.00,Private
U67190DL1997PTC089538,TYAGI FINANCE AND LEASING PRIVATE LIMITED,Strike Off,500000,200,Private
U68100DL2023PTC415454,H A S INFRA DEVELOPERS PRIVATE LIMITED,Active,100000,100000,Private
U72200KA2013PTC071527,SAFENAMES SOLUTIONS PRIVATE LIMITED,Active,500000.00,500000.00,Private
L99999GJ1941PLC000471,SAYAJI INDUSTRIES LIMITED,Active,50000000.00,31600000.00,Public
U72200TZ2018PTC031136,THANASI INFOTECH PRIVATE LIMITED,Active,100000.00,100000.00,Private
U24233MH2011PTC216561,A V MOLECULES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U74999KA2016PTC098150,PROLEAD PROCESS OUTSOURCING AND COMPLIANCE SERVICES PRIVATE LIMITED,Active,100000.00,100000.00,Private
U29100MH2022PTC377009,OMITASENS ENGINEERS PRIVATE LIMITED,Active,100000.00,76000.00,Private
U74999MH2018PTC314791,RIDS INFOCOM PRIVATE LIMITED,Active,100000.00,50000.00,Private
U85306PN2023PTC219501,STEPON GLOBAL EDUWORLD PRIVATE LIMITED,Active,100000.00,10000.00,Private
U99999MH1994PTC083858,KRISTALL OCEAN EXPORT PRIVATE LIMITED,Inactive for e-filing,200000.00,0.00,Private
U51900MH1992PTC069829,KULDEEP TRADING PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999MH2013PTC240418,ATOM ANTZ MEDIA & ENTERTAINMENT PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U62099KA2024PTC191208,SKM GLOBAL PRIVATE LIMITED,Active,1000000.00,100000.00,Private
U01111PN2021PTC207226,GOLDENPLOUGH HERITAGE INDIA PRIVATE LIMITED,Active,1000000.00,50000.00,Private
U72200TN2006PTC058785,INN SOLUTIONS (CHENNAI) PRIVATE LIMITED,Active,500000.00,170000.00,Private
U80903GJ2021PTC125032,EDURA EDUCATION THEME PARK PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999DL2018PTC330762,ROHINI HAENYEO MEP SALES AND SERVICES PRIVATE LIMITED,Active,100000,100000,Private
U52399PN2009PTC134157,SHREE GURUDATT SALES AND SERVICES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U72900DL2021PTC381685,SHAKALAKA ENTERTAINMENT SERVICE PRIVATE LIMITED,Active,1500000,100000,Private
U63030MH2016PTC281388,TRIPOD TRAVELS PRIVATE LIMITED,Active,1000000.00,1000000.00,Private
U45202MH2022PTC395078,HIGHRISE SLIPFORM INFRA PRIVATE LIMITED,Active,100000.00,100000.00,Private
U01403MH2013PTC242767,SAKAR FOODS PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U67110MH2012PTC238622,VITTA FINVEST PRIVATE LIMITED,Active,20000000.00,5100000.00,Private
U51109GJ2010PTC060973,MAINAK COMTRADE PRIVATE LIMITED,Active,100000.00,100000.00,Private
U51909KA2011PTC060458,AMOLAKH ENTERPRISES PRIVATE LIMITED,Strike Off,500000.00,400000.00,Private
U45309MH2021PTC362610,MAULI SHIV DEVELOPERS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999DL2021PTC379905,H AND A MEDIA PRODUCTIONS PRIVATE LIMITED,Active,1500000,100000,Private
U55101MH2007PTC170079,CNL HOTELS PRIVATE LIMITED,Strike Off,100000.00,0.00,Private
U29130KA2012PTC065589,MET-AIR TECHNOLOGIES (INDIA) PRIVATE LIMITED,Active,2400000.00,2400000.00,Private
U67120MH1996PTC100059,CHASTITY INVESTMENT PRIVATE LIMITED,Active,100000.00,100000.00,Private
U25209MH2017PTC289317,PATNI PRECISION PRODUCTS PRIVATE LIMITED,Active,200000.00,120000.00,Private
U51397DL2002PTC114516,LEADING HEALTH TECHNOLOGIES PRIVATE LIMITED,Active,5500000,3500000,Private
U74999DL2017PTC312694,NEFAL ADVISORY PRIVATE LIMITED,Active,100000,20000,Private
U24230GJ2013PTC074440,KEPLER HEALTHCARE PRIVATE LIMITED,Active,1000000.00,1000000.00,Private
U45201DL1986PTC025909,GANESH FARM PRIVATE LIMITED,Strike Off,100000,1500,Private
U33112DL1996PTC076489,BANTOM LABORATORIES PRIVATE LIMITED,Active,10000000,10000000,Private
U29299MH1989PTC054309,NTB CONSOLIDATED SYSTEMS PRIVATE LIMITEE,Strike Off,500000.00,0.00,Private
U01110MH2021PTC372067,GAURIPUTRA FARMERS PRODUCER COMPANY LIMITED,Active,1000000.00,100000.00,Private
U15490PN2010PTC136561,SHRI SWAMI SAMARTH FOODS & AGRO PRODUCTS PRIVATE LIMITED,Strike Off,1000000.00,355000.00,Private
U92140MH1999PTC120334,INTRA LINKS EXPO (INDIA) PRIVATE LIMITED,Strike Off,500000.00,0.00,Private
U70101DL1980PTC010181,NORTHERN STAR CONSTRUCTION AND INVESTMEN TS(DELHI) PRIVATE LTD,Strike Off,500000,205000,Private
U51909PN2021OPC198992,TAJALMAS INDIA (OPC) PRIVATE LIMITED,Active,100000.00,100000.00,One Person Company
U74999DL2016PTC309412,P.P. BOOKS PRIVATE LIMITED,Active,100000,100000,Private
U46695DL2023PTC411732,GULDOZ CREATION PRIVATE LIMITED,Active,1499990,1000000,Private
U45201MH2007PTC174022,EKNATH PROPCON PRIVATE LIMITED,Active,5000000.00,5000000.00,Private
U74999DL2018OPC335312,KINGSFORTH INTELLIGENCE SERVICES (OPC) PRIVATE LIMITED,Active,100000,100000,One Person Company
U05001TN1989PTC017961,ENCEE MARINE PRODUCTS COMPANY PVT. LTD.,Strike Off,3000000.00,0.00,Private
U67120KA1995PTC018018,SHARE CARE SERVICES PRIVATE LIMITED,Strike Off,300000.00,32000.00,Private
U74999DL2017PTC315919,MEMOIRS EXPORTS PRIVATE LIMITED,Strike Off,1000000,100000,Private
U70109TZ2019PTC031983,KOVAI INFRA DEVELOPERS PRIVATE LIMITED,Strike Off,5000000.00,800000.00,Private
U27104KA1985PTC006927,VANI PRIVATE LIMITED.,Active,500000.00,200000.00,Private
U74899DL1991PTC036553,GAGAN FASHIONS PRIVATE LIMITED,Active,3000000,3000000,Private
U51909KA2005PTC037710,SRI GAJANANA NETWORK MARKETING PRIVATE LIMITED,Strike Off,200000.00,150000.00,Private
U17111DL1997PTC090850,GOODLACE FILAMENTS PRIVATE LIMITED,Active,500000,482250,Private
U70100MH2017PTC295240,GOKRAL VENTURES PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U74900TN2015PTC100274,SUCCESS SKILLS CENTRE PRIVATE LIMITED,Active,100000.00,100000.00,Private
U24246DL2013PTC252642,SHARAYA COSMOCARE PRIVATE LIMITED,Active,100000,100000,Private
U70102MH2010PTC207240,ATHARVA INFRA VENTURES PRIVATE LIMITED,Active,5000000.00,5000000.00,Private
U74999DL2018PTC329070,SUN RYDER SERVICES PRIVATE LIMITED,Active,100000,100000,Private
U55100KA2018PTC114402,KE YEM HOLIDAYS PRIVATE LIMITED,Active,500000.00,100000.00,Private
U55204MH2013PTC245264,WALKO QSR COMPANY PRIVATE LIMITED,Active,4000000.00,2625000.00,Private
U00019KA1995PTC019383,SNEHA TEAK PRIVATE LIMITED,Strike Off,500000.00,200.00,Private
U27200TN1975PTC006950,AIRFLOW ENGINEERS PRIVATE LIMITED,Active,500000.00,460000.00,Private
U45400DL2007PTC165160,DESIRE BUILDWELL PRIVATE LIMITED,Active,4700000,4600000,Private
U51397DL2015PTC288812,PHARMGO HEALTH CARE TECHNOLOGIES PRIVATE LIMITED,Active,1000000,100000,Private
U74999MH2016PTC287642,PERPETUAL NETWORK PRIVATE LIMITED,Active,100000.00,100000.00,Private
U28100MH1995PTC094586,ALPINE MACHINERY PRIVATE LIMITED,Strike Off,20000.00,0.00,Private
U92412MH2012PTC225778,WATERFRONT FILMS PRIVATE LIMITED,Active,50000000.00,100000.00,Private
U33100DL2020PTC371305,VORWARTS LIFE SCIENCES PRIVATE LIMITED,Active,100000,100000,Private
U74999DL2018PTC341141,VAMAPURE ESSENTIALS PRIVATE LIMITED,Active,10000,10000,Private
U72900KA2021PTC146190,REDEFINIT TECHNOLOGIES PRIVATE LIMITED,Active,1500000.00,200000.00,Private
U17111TN1992PTC022611,KANDAN MOHAN SPINNERS PVT. LTD,Strike Off,1000000.00,0.00,Private
U01118DL1996PTC083399,B.N. GREEN FARMS & PLANTATION PRIVATE LIMITED,Strike Off,100000,200,Private
U29111DL1999PTC102810,SAIYAM CORPORATE SERVICES PRIVATE LIMITED.,Strike Off,500000,2000,Private
U33100MH2021PTC355015,SSH LIFESCINCES PRIVATE LIMITED,Strike Off,1000000.00,100000.00,Private
U74990PN2019PTC181153,VALSTEM AUTOMATION PRIVATE LIMITED,Active,100000.00,11000.00,Private
U74999KA2016PTC095681,PAD PRO SOFTWARE PRIVATE LIMITED,Active,100000.00,100000.00,Private
U55100PN2021PTC200569,R BHARTI AGRO RESORT PRIVATE LIMITED,Active,500000.00,200000.00,Private
U35105DL2024PTC439356,OCIOR GREEN FUELS PRIVATE LIMITED,Active,1500000,100000,Private
U72900KA2016PTC095023,TOPENG SYSTEMS PRIVATE LIMITED,Strike Off,1000000.00,100000.00,Private
U85100MH2008PTC189128,HEALTH PLUS SERVICES PRIVATE LIMITED,Strike Off,500000.00,0.00,Private
U24232KA2022PTC164955,KAYA AROGYAM PRIVATE LIMITED,Active,1500000.00,24000.00,Private
U18204KA2011PTC065986,MILANO LUXURY GARMENTS PRIVATE LIMITED,Dissolved (Liquidated),75000000.00,45000000.00,Private
U29268MH2008PTC186824,SAI POINT AUTOMOBILES CARS PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U74210KA2006PTC038219,J H PATEL POWER PROJECT PRIVATE LIMITED,Active,2000000.00,1636290.00,Private
U33200KA2024PTC183132,BLUE ENGINEERS HVAC SYSTEMS AND SOLUTIONS PRIVATE LIMITED,Active,1000000.00,100000.00,Private
U24290MH2020PTC336949,MOLECULAR SYNTHESIS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999DL2016PTC303245,GARS GARMENTS PRIVATE LIMITED,Strike Off,100000,100000,Private
U34102DL2013PTC262698,LLOYDS OTOMOTIVE PRIVATE LIMITED,Strike Off,100000,100000,Private
U74999TN2017PTC116214,NUPERSTRING SOLUTIONS PRIVATE LIMITED,Strike Off,500000.00,100000.00,Private
U80301DL2021PTC388473,SPORTS STRIDE PRIVATE LIMITED,Active,100000,100000,Private
U72900MH2021PTC366086,AUDIT CIRCLE BALANCE CONFIRMATIONS PRIVATE LIMITED,Active,10000.00,10000.00,Private
U51909KA2018PTC110178,KAAVIL BHAGAVATHY DISTRIBUTORS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U51909DL1998PTC092314,ARUNA SALES PRIVATE LIMITED,Active,2500000,2500000,Private
U45309PN2021PTC202439,NAX AUTOMATION AND ROBOTICS PRIVATE LIMITED,Active,1000000.00,100000.00,Private
U74999DL2014PTC272591,AVEDAM DERMA SOLUTIONS PRIVATE LIMITED,Active,1000000,100000,Private
U15110MH2022PTC393979,MAH GENETICS AND CATTLE FEED PRIVATE LIMITED,Active,100000.00,100000.00,Private
U65999MH2022PLN385060,THANE SAMRUDDHI NIDHI LIMITED,Active,2000000.00,2000000.00,Public
U01409DL2018PTC341229,CBP FRESH AND NATURAL PRODUCTS PRIVATE LIMITED,Active,120000,120000,Private
U72200DL2018PTC339421,ARPAYM SOLUTION PRIVATE LIMITED,Active,500000,100000,Private
U65900DL2013PLC252542,OMISHA CREDITS LIMITED,Strike Off,50000000,1000000,Public
U41001MH2025PTC444038,DAKKHAN WHITE TIGER PRIVATE LIMITED,Active,100000.00,10000.00,Private
U29248KA2007PTC043582,BRILLIANT ACCESS EQUIPMENT INDIA PRIVATE LIMITED,Strike Off,1000000.00,127910.00,Private
U66190MH2023PTC402520,LUMIQ INVESTMENT ADVISORS PRIVATE LIMITED,Active,1500000.00,100000.00,Private
U74999MH2018PTC317983,RAMKRUSHNAHARI MULTINATIONAL INDIA PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U72200PN2022PTC212321,CLOUDARK CONSULTING PRIVATE LIMITED,Active,20000.00,10000.00,Private
U70200KA2025PTC197613,TANGIDEX SMARTCHAIN SOLUTIONS PRIVATE LIMITED,Active,100000.00,100000.00,Private
U72200GJ2021PTC127623,EPITAXIAL IT PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999PN2012PTC143232,SAMIT ADVERTISEMENTS PRIVATE LIMITED,Strike Off,100000.00,100000.00,Private
U31909DL2021PTC388247,PIYUSH REFRIGERATION PRIVATE LIMITED,Active,100000,100000,Private
U43303TN2023PTC161377,AYSH FACADE PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74999TN2022OPC154179,MAHANAIM MANPOWER SERVICES (OPC) PRIVATE LIMITED,Active,500000.00,10000.00,One Person Company
U70200DL2016PTC290458,YOGISHWARA INFRACON PRIVATE LIMITED,Strike Off,1000000,20,Private
U74999PN2018PTC174510,VIVANDA INFRASTRUCTURE PRIVATE LIMITED,Active,100000.00,100000.00,Private
U74140DL2014PTC269995,KAGA GREEN ENERGY PRIVATE LIMITED,Strike Off,100000,100000,Private
U67120MH1978PTC108361,REAL FIBRES PRIVATE LIMITED,Amalgamated,21500000.00,4000000.00,Private
U24110GJ1981PTC004283,UNITED CHEMIE PRIVATE LIMITED,Active,7500000.00,4000000.00,Private
U74999DL2019PTC344055,CHIRAGUDDIN ENTERPRISES PRIVATE LIMITED,Strike Off,100000,100000,Private
U99999MH1949PLC010455,SIDDHARTH PICTURES LIMITED,Dissolved (Liquidated),0.00,0.00,Public
U01119TN1993PTC025603,GREEN PARK PLANTATIONS PRIVATE LIMITED,Strike Off,500000.00,3000.00,Private
U74140KA2022PTC158668,DVG ADVISORY PRIVATE LIMITED,Strike Off,1000000.00,30000.00,Private
U74992MH2010PTC198492,G T C SHAREX PRIVATE LIMITED,Active,500000.00,390000.00,Private
